[*] '/workspaces/NYCU-UP-2025-Spring/lab3/sample/gotoku.local'
    Arch:     amd64-64-little
    RELRO:    Full RELRO
    Stack:    No canary found
    NX:       NX enabled
    PIE:      PIE enabled
    RUNPATH:  b'.'
main = 0x16c89
Func         GOT Offset Symbol Offset
gop_914      1d338      15250     
gop_915      1c0b0      12d40     
gop_916      1d358      15290     
gop_917      1c008      12bf0     
gop_918      1d2e8      151b0     
gop_919      1c050      12c80     
gop_920      1bf30      12a40     
gop_921      1d218      15010     
gop_922      1bf68      12ab0     
gop_923      1d238      15050     
gop_924      1c508      135f0     
gop_925      1d7e8      15bb0     
gop_926      1c538      13650     
gop_927      1d810      15c00     
gop_928      1c4a8      13530     
gop_929      1d7a8      15b30     
gop_930      1c790      13b00     
gop_931      1da98      16110     
gop_932      1c768      13ab0     
gop_933      1da10      1603c     
gop_934      1c998      13f10     
gop_935      1d6b0      15940     
gop_936      1c3c0      13360     
gop_937      1d6c8      15970     
gop_938      1c410      13400     
gop_939      1d6e8      159b0     
gop_940      1def8      169d0     
gop_941      1cbf8      143d0     
gop_942      1de88      168f0     
gop_943      1ce00      147e0     
gop_944      1dbc8      16370     
gop_945      1c8f0      13dc0     
gop_946      1dbd8      16390     
gop_947      1c918      13e10     
gop_948      1dbf0      163c0     
gop_949      1c940      13e60     
gop_950      1bda8      12730     
gop_951      1d060      14ca0     
gop_952      1bfd8      12b90     
gop_953      1cd18      14610     
gop_954      1ba58      12090     
gop_955      1cd40      14660     
gop_956      1ba90      12100     
gop_957      1cd50      14680     
gop_958      1bab0      12140     
gop_959      1cd80      146e0     
gop_960      1d520      15620     
gop_961      1c480      134e0     
gop_962      1d1c0      14f60     
gop_963      1bf10      12a00     
gop_964      1d1e8      14fb0     
gop_965      1bf28      12a30     
gop_966      1d210      15000     
gop_967      1bf60      12aa0     
gop_968      1d230      15040     
gop_969      1c500      135e0     
gop_970      1da80      160e0     
gop_971      1c7b0      13b40     
gop_972      1da68      160b0     
gop_973      1c788      13af0     
gop_974      1da90      16100     
gop_975      1c760      13aa0     
gop_976      1da08      15ff0     
gop_977      1c990      13f00     
gop_978      1d6a8      15930     
gop_979      1c3b8      13350     
gop_980      1cbb8      14350     
gop_981      1dee0      169a0     
gop_982      1cc20      14420     
gop_983      1dec0      16960     
gop_984      1cc18      14410     
gop_985      1def0      169c0     
gop_986      1cbf0      143c0     
gop_987      1de80      168e0     
gop_988      1cdf8      147d0     
gop_989      1dbc0      16360     
gop_990      1d0a8      14d30     
gop_991      1bdd0      12780     
gop_992      1d0b8      14d50     
gop_993      1bda0      12720     
gop_994      1d058      14c90     
gop_995      1bfd0      12b80     
gop_996      1cd10      14600     
gop_997      1ba50      12080     
gop_998      1cd38      14650     
gop_999      1ba88      120f0     
gop_1000     1dd80      166e0     
gop_1001     1ca80      140e0     
gop_1002     1dda0      16720     
gop_1003     1caa0      14120     
gop_1004     1bb10      12200     
gop_1005     1ce10      14800     
gop_1006     1bad8      12190     
gop_1007     1cdd0      14780     
gop_1008     1bb58      12290     
gop_1009     1ce98      14910     
gop_1010     1cf30      14a40     
gop_1011     1bfc0      12b60     
gop_1012     1d2c8      15170     
gop_1013     1bfa0      12b20     
gop_1014     1d2a0      15120     
gop_1015     1c048      12c70     
gop_1016     1d318      15210     
gop_1017     1c000      12be0     
gop_1018     1d2f8      151d0     
gop_1019     1c0d8      12d90     
gop_1020     1c160      12ea0     
gop_1021     1d3e8      153b0     
gop_1022     1c470      134c0     
gop_1023     1d790      15b00     
gop_1024     1c458      13490     
gop_1025     1d778      15ad0     
gop_1026     1c4e0      135a0     
gop_1027     1d7e0      15ba0     
gop_1028     1c4a0      13520     
gop_1029     1d7b8      15b50     
gop_1030     1d940      15e60     
gop_1031     1c658      13890     
gop_1032     1d948      15e70     
gop_1033     1c668      138b0     
gop_1034     1d970      15ec0     
gop_1035     1c698      13910     
gop_1036     1d8d0      15d80     
gop_1037     1c5e8      137b0     
gop_1038     1d910      15e00     
gop_1039     1c610      13800     
gop_1040     1cb18      14210     
gop_1041     1de28      16830     
gop_1042     1cb20      14220     
gop_1043     1de40      16860     
gop_1044     1cb40      14260     
gop_1045     1ddc8      16770     
gop_1046     1cab0      14140     
gop_1047     1ddf0      167c0     
gop_1048     1cad0      14180     
gop_1049     1dd78      166d0     
gop_1050     1bcc8      12570     
gop_1051     1cfc0      14b60     
gop_1052     1bce8      125b0     
gop_1053     1cfd8      14b90     
gop_1054     1bcf0      125c0     
gop_1055     1cff8      14bd0     
gop_1056     1bd08      125f0     
gop_1057     1d010      14c00     
gop_1058     1bc90      12500     
gop_1059     1cf50      14a80     
gop_1060     1d460      154a0     
gop_1061     1c1e0      12fa0     
gop_1062     1d470      154c0     
gop_1063     1c1e8      12fb0     
gop_1064     1d488      154f0     
gop_1065     1c200      12fe0     
gop_1066     1d4a0      15520     
gop_1067     1c178      12ed0     
gop_1068     1d410      15400     
gop_1069     1c198      12f10     
gop_1070     1c690      13900     
gop_1071     1d8c8      15d70     
gop_1072     1c5e0      137a0     
gop_1073     1d908      15df0     
gop_1074     1c608      137f0     
gop_1075     1d880      15ce0     
gop_1076     1c590      13700     
gop_1077     1d8a0      15d20     
gop_1078     1c5c0      13760     
gop_1079     1dc48      16470     
gop_1080     1de38      16850     
gop_1081     1cb38      14250     
gop_1082     1ddc0      16760     
gop_1083     1caa8      14130     
gop_1084     1dde8      167b0     
gop_1085     1cac8      14170     
gop_1086     1dd70      166c0     
gop_1087     1ca78      140d0     
gop_1088     1dd98      16710     
gop_1089     1ca98      14110     
gop_1090     1cff0      14bc0     
gop_1091     1bd00      125e0     
gop_1092     1d008      14bf0     
gop_1093     1bc88      124f0     
gop_1094     1cf48      14a70     
gop_1095     1bca8      12530     
gop_1096     1cf78      14ad0     
gop_1097     1bc40      12460     
gop_1098     1cf18      14a10     
gop_1099     1bc58      12490     
gop_1100     1d7c8      15b70     
gop_1101     1c468      134b0     
gop_1102     1d760      15aa0     
gop_1103     1c498      13510     
gop_1104     1d788      15af0     
gop_1105     1c820      13c20     
gop_1106     1daf8      161d0     
gop_1107     1c800      13be0     
gop_1108     1dac8      16170     
gop_1109     1c868      13cb0     
gop_1110     1bf98      12b10     
gop_1111     1d2c0      15160     
gop_1112     1bfb8      12b50     
gop_1113     1d5f8      157d0     
gop_1114     1c348      13270     
gop_1115     1d5e8      157b0     
gop_1116     1c338      13250     
gop_1117     1d648      15870     
gop_1118     1c378      132d0     
gop_1119     1d628      15830     
gop_1120     1cde0      147a0     
gop_1121     1baf0      121c0     
gop_1122     1ce20      14820     
gop_1123     1bb18      12210     
gop_1124     1d138      14e50     
gop_1125     1be80      128e0     
gop_1126     1d118      14e10     
gop_1127     1be58      12890     
gop_1128     1d168      14eb0     
gop_1129     1beb0      12940     
gop_1130     1dc90      16500     
gop_1131     1cc80      144e0     
gop_1132     1df60      16aa0     
gop_1133     1cc58      14490     
gop_1134     1df40      16a60     
gop_1135     1ccb0      14540     
gop_1136     1dfc8      16b70     
gop_1137     1cc90      14500     
gop_1138     1dfa0      16b20     
gop_1139     1cd30      14640     
gop_1140     1c490      13500     
gop_1141     1d780      15ae0     
gop_1142     1c818      13c10     
gop_1143     1daf0      161c0     
gop_1144     1c7f8      13bd0     
gop_1145     1dac0      16160     
gop_1146     1c860      13ca0     
gop_1147     1db60      162a0     
gop_1148     1c838      13c50     
gop_1149     1db20      16220     
gop_1150     1d370      152c0     
gop_1151     1c080      12ce0     
gop_1152     1d388      152f0     
gop_1153     1c0c0      12d60     
gop_1154     1d3a0      15320     
gop_1155     1c0e8      12db0     
gop_1156     1d2d8      15190     
gop_1157     1bff0      12bc0     
gop_1158     1d310      15200     
gop_1159     1c030      12c40     
gop_1160     1bbe0      123a0     
gop_1161     1cee8      149b0     
gop_1162     1bbf0      123c0     
gop_1163     1cf00      149e0     
gop_1164     1bc10      12400     
gop_1165     1ce68      148b0     
gop_1166     1bb20      12220     
gop_1167     1ce90      14900     
gop_1168     1bb38      12250     
gop_1169     1cdb8      14750     
gop_1170     1c9f8      13fd0     
gop_1171     1dce8      165b0     
gop_1172     1ca00      13fe0     
gop_1173     1dd20      16620     
gop_1174     1ca30      14040     
gop_1175     1dd30      16640     
gop_1176     1ca48      14070     
gop_1177     1dd40      16660     
gop_1178     1c9d8      13f90     
gop_1179     1dca0      16520     
gop_1180     1d808      15bf0     
gop_1181     1c530      13640     
gop_1182     1d820      15c20     
gop_1183     1c550      13680     
gop_1184     1d838      15c50     
gop_1185     1c560      136a0     
gop_1186     1d848      15c70     
gop_1187     1c4c8      13570     
gop_1188     1d7a0      15b20     
gop_1189     1c4f8      135d0     
gop_1190     1c0e0      12da0     
gop_1191     1d2d0      15180     
gop_1192     1bfe8      12bb0     
gop_1193     1d308      151f0     
gop_1194     1c028      12c30     
gop_1195     1d288      150f0     
gop_1196     1bf80      12ae0     
gop_1197     1d2b0      15140     
gop_1198     1bfb0      12b40     
gop_1199     1d5b0      15740     
gop_1200     1d660      158a0     
